ident,date,object_title,object_id,legacy_object_id,status,message,output__123702788__COL$A,output__123702788__COL$B,output__123702788__COL$C,output__123702788__COL$D,output__123702788__COL$E,output__123702788__COL$F,output__123702788__COL$G,output__123702788__COL$H,output__123702788__COL$I,output__123702788__id,output__123702788__row
009c25b2-d878-af70-a39c-17df78dbab41,2021-05-29T20:37:07.538553+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Сапоги",,Сапоги,14999.00,gender:Женский|Размер:30|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Текстиль-100%,https://www.bebakids.ru/upload/iblock/m/549/183311_7871_1.jpeg,9999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsapogi-14063r-jogdog-7871%2F%3Fsize%3D30,JogDog,4064,4064
009c25b2-f98e-a71c-b5e0-9a931e8f5da1,2021-05-29T20:37:07.422894+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Жилеты",,Жилет,3599.00,"gender:Женский|Размер:152|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Вискоза-50%, Нейлон-35%, Спандекс-15%",https://www.bebakids.ru/upload/iblock/m/929/132461_193_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhilet-ssfsg-728-23302-309-silver-spoon-193%2F%3Fsize%3D152,Silver Spoon,4065,4065
009c25b2-005f-a546-b5fb-6106152eb3d1,2021-05-29T20:37:07.351253+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,2899.00,gender:Мужской|Размер:92|Цвет:Голубой|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/52d/179476_122_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-jb932-jeckerson-122%2F%3Fsize%3D92,Jeckerson,4066,4066
009c25b2-7b83-add1-927a-8527fffe7f11,2021-05-29T20:37:07.274934+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Галстуки",,Галстук,399.00,gender:Мужской|Размер:36|Цвет:Белый|Пол:Мужской|Возраст:Детский,https://www.bebakids.ru/upload/iblock/m/05f/16523_9_1.jpeg,79.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fgalstuk-molniya-860502-4-noble-people-9%2F%3Fsize%3D36,Noble People,4067,4067
009c25b2-f24a-a77d-b7cf-5497accb2a01,2021-05-29T20:37:07.261420+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Аксессуары/Галстуки",,Галстук,1199.00,gender:Женский|Размер:UNI|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/9c4/141115_4_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fgalstuk-gipyur-roza-29504-003-noble-people-4%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Noble People,4069,4069
009c25b2-c773-ac38-86b0-0ef0d120aca1,2021-05-29T20:37:07.251364+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка-поло,3499.00,gender:Мужской|Размер:92|Цвет:Красный|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/f70/179491_7774_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-polo-jb940-jeckerson-7774%2F%3Fsize%3D92,Jeckerson,4068,4068
009c25b2-9fee-adee-bfb4-6711daa74021,2021-05-29T20:37:07.250944+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Аксессуары/Ремни и пояса",,Ремень,899.00,gender:Мужской|Размер:UNI|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Искусственная кожа-100%,https://www.bebakids.ru/upload/iblock/m/fe8/106665_7_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fremen-153r-babeila-7%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,Babeila,4071,4071
009c25b2-cbf1-a881-924a-f21fcf9a7871,2021-05-29T20:37:07.249479+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,3799.00,gender:Женский|Размер:104|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/df3/159419_256_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-911jd64003-gaudi-256%2F%3Fsize%3D104,Gaudi,4070,4070
009c25b2-4d81-a818-ae4b-b2a643baf7b1,2021-05-29T20:37:06.831297+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Сапоги",,Сапоги,7399.00,gender:Женский|Размер:29|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Текстиль-100%,https://www.bebakids.ru/upload/iblock/m/69c/183887_4302_1.jpeg,4999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsapogi-1502r-skandia-4302%2F%3Fsize%3D29,Skandia,4072,4072
009c25b2-452a-aa73-8ede-918afadbf5e1,2021-05-29T20:37:06.745086+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,2499.00,"gender:Мужской|Размер:53|Цвет:Разноцветный|Пол:Мужской|Возраст:Детский|Материал:Полиакрил-96%, Другие волокна-4%",https://www.bebakids.ru/upload/iblock/m/989/183620_61_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-19477315443992-doell-61%2F%3Fsize%3D53,Doell,4073,4073
009c25b2-5c34-aca8-b3f6-d620da7c39d1,2021-05-29T20:37:06.650198+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,2499.00,"gender:Мужской|Размер:53|Цвет:Разноцветный|Пол:Мужской|Возраст:Детский|Материал:Полиакрил-96%, Другие волокна-4%",https://www.bebakids.ru/upload/iblock/m/1a0/183621_61_1.jpeg,799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-19477315445148-doell-61%2F%3Fsize%3D53,Doell,4074,4074
009c25b2-5e00-a28d-b6a0-62375fa4f3c1,2021-05-29T20:37:06.543979+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,4199.00,"gender:Женский|Размер:48-50|Цвет:Голубой|Пол:Женский|Возраст:Для малышей|Материал:Шерсть-40%, Вискоза-30%, Полиамид-20%, Кашемир-10%",https://www.bebakids.ru/upload/iblock/m/97c/142616_19_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-love-29515-12691sp-noble-people-19%2F%3Fsize%3D48-50,Noble People,4075,4075
009c25b2-580b-a213-ad14-c63a072dec41,2021-05-29T20:37:06.422729+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,6999.00,gender:Женский|Размер:92|Цвет:Голубой|Пол:Женский|Возраст:Для малышей|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/a7f/172463_3584_1.jpeg,3599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-bebi-zolotoe-na-sborke-29526-952-noble-people-3584%2F%3Fsize%3D92,Noble People,4076,4076
009c25b2-37f9-a48d-8ed9-87406fd865f1,2021-05-29T20:37:06.309435+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2299.00,"gender:Женский|Размер:55|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиакрил-58%, Флис-24%, Вискоза-14%, Альпака-4%",https://www.bebakids.ru/upload/iblock/m/32d/183622_61_1.jpeg,699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-19487311458100-doell-61%2F%3Fsize%3D55,Doell,4077,4077
009c25b2-d48a-ab86-99ed-30cfed7e70c1,2021-05-29T20:37:06.221016+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,3899.00,"gender:Женский|Размер:157|Цвет:Зеленый|Пол:Женский|Возраст:Детский|Материал:Хлопок-32%, Вискоза-32%, Полиамид-30%, Лиоцель-5%, Полиэстер-1%",https://www.bebakids.ru/upload/iblock/m/428/169610_61_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-6.90488-mayoral-61%2F%3Fsize%3D157,Mayoral,4078,4078
009c25b2-73eb-a242-bb12-b090c3cc20e1,2021-05-29T20:37:06.124264+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Туфли",,Полуботинки,3499.00,gender:Женский|Размер:33|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Кожа искусственная-100%,https://www.bebakids.ru/upload/iblock/m/870/161581_7_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolubotinki-98840103-01-betsy-7%2F%3Fsize%3D33,Betsy,4079,4079
009c25b2-6b49-ac84-b923-e09ef84ba651,2021-05-29T20:37:06.033018+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Туфли",,Полуботинки,3599.00,gender:Женский|Размер:33|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Кожа лаковая искусственная-100%,https://www.bebakids.ru/upload/iblock/m/929/155027_497_1.jpeg,2199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolubotinki-58800103-01-keddo-497%2F%3Fsize%3D33,Keddo,4080,4080
009c25b2-98fa-a0d9-863e-2d16aea8a611,2021-05-29T20:37:05.965103+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Туфли",,Полуботинки,3599.00,gender:Женский|Размер:33|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Кожа лаковая искусственная-100%,https://www.bebakids.ru/upload/iblock/m/c0c/154982_7_1.jpeg,2199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolubotinki-58817305-01-keddo-7%2F%3Fsize%3D33,Keddo,4081,4081
009c25b2-f6a6-a327-bbdc-74835c86e491,2021-05-29T20:37:05.894740+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Туфли",,Полуботинки,3599.00,gender:Женский|Размер:33|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Кожа лаковая искусственная-100%,https://www.bebakids.ru/upload/iblock/m/03c/155018_7_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpolubotinki-98834013-02-betsy-7%2F%3Fsize%3D33,Betsy,4082,4082
009c25b2-3771-a00e-8f6d-c6b5c5705881,2021-05-29T20:37:05.807205+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Обувь/Обувь для девочек/Сапоги",,Сапоги,9299.00,gender:Женский|Размер:30|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Текстиль-100%,https://www.bebakids.ru/upload/iblock/m/df5/184462_4213_1.jpeg,6499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsapogi-65041r-skandia-4213%2F%3Fsize%3D30,Skandia,4083,4083
009c25b2-11a6-a3c3-a7db-d8ce4e0c0881,2021-05-29T20:37:05.695735+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Галстуки",,Галстук,499.00,gender:Мужской|Размер:UNI|Цвет:Фиолетовый|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/301/58254_1_1.jpeg,199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fgalstuk-rozovyy-v-fioletovyy-gorokh-13924-13-5-noble-people-1%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9%2B%25F8%25EA%25EE%25EB%25E0,Noble People,4084,4084
009c25b2-69e0-a589-81f1-2e189d0da011,2021-05-29T20:37:05.096141+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1399.00,"gender:Мужской|Размер:54-58|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-60%, Вискоза-20%, Нейлон-15%, Кашемир-5%",https://www.bebakids.ru/upload/iblock/m/371/130917_12_1.jpeg,599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-klassik-poloski-19515-1879-noble-people-12%2F%3Fsize%3D54-58,Noble People,4085,4085
009c25b2-cf3a-acca-a17e-30348347ac91,2021-05-29T20:37:04.977748+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Костюмы и форма",,Рубашка,2999.00,gender:Мужской|Размер:122|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/102/138272_12_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Frubashka-slim-fit-19003-185-noble-people-12%2F%3Fsize%3D122,Noble People,4086,4086
009c25b2-455e-a354-a81a-6f6442726bf1,2021-05-29T20:37:04.844830+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шарфы",,Шарф,1499.00,gender:Женский|Размер:Единый|Цвет:Бежевый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/2f9/130448_593_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsharf-poloska-k1011-mnc-593%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,MNC,4087,4087
009c25b2-ca4d-a6c5-b331-220a0401c041,2021-05-29T20:37:04.660444+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шарфы",,Шарф,1999.00,gender:Женский|Размер:Единый|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Вискоза-100%,https://www.bebakids.ru/upload/iblock/m/e2f/130442_497_1.jpeg,499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsharf-k1010-mnc-497%2F%3Fsize%3D%25C5%25E4%25E8%25ED%25FB%25E9,MNC,4088,4088
009c25b2-970b-a191-aac7-6fc37d07c721,2021-05-29T20:37:04.524071+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,1999.00,"gender:Женский|Размер:50-54|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Акрил-55%, Хлопок-45%",https://www.bebakids.ru/upload/iblock/m/91b/161431_4_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-rnb-zhemchug-na-otvorote-29515-2013-noble-people-4%2F%3Fsize%3D50-54,Noble People,4089,4089
009c25b2-7b77-a004-b01b-b18832902b21,2021-05-29T20:37:04.395510+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда",,Комбинезон,15899.00,gender:Мужской|Размер:104|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/12f/183565_256_1.jpeg,7999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkombinezon-7006a-945-wheat-outerwear-256%2F%3Fsize%3D104,Wheat outerwear,4090,4090
009c25b2-e832-ad27-a438-b9d969441251,2021-05-29T20:37:04.296118+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,13999.00,gender:Женский|Размер:110|Цвет:Серый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/4ed/183559_8460_1.jpeg,4299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-7233a-922-wheat-outerwear-8460%2F%3Fsize%3D110,Wheat outerwear,4091,4091
